R,P,region,rbm_cycles,baseline_cycles,cycle_speedup,cycle_saved,rbm_time_s,baseline_time_s,time_speedup,time_saved_s,max_abs_energy_diff
2,55,mature upper,18,85,4.722222222222222,67,1.52,15.7,10.328947368421051,14.18,1.7283396935852124e-13
2,56,mature upper,17,85,5.0,68,1.43,15.5,10.83916083916084,14.07,1.3355982986240633e-13
2,57,mature upper,18,85,4.722222222222222,67,1.49,16.0,10.738255033557047,14.51,1.651179193373764e-13
2,58,mature upper,18,85,4.722222222222222,67,1.52,15.799999999999999,10.394736842105262,14.28,1.6872614416740817e-13
2,59,mature upper,17,85,5.0,68,1.45,15.2,10.482758620689655,13.75,1.9767520953450912e-13
2,60,mature upper,17,85,5.0,68,1.45,15.899999999999999,10.96551724137931,14.45,1.3594680936535042e-13
2,61,mature upper,17,85,5.0,68,1.49,16.4,11.006711409395972,14.909999999999998,1.7580381594939354e-13
2,62,mature upper,18,85,4.722222222222222,67,1.52,14.7,9.671052631578947,13.18,2.120525977034049e-13
2,63,mature upper,17,85,5.0,68,1.45,16.8,11.586206896551724,15.350000000000001,2.1285750939625814e-13
2,64,mature upper,17,85,5.0,68,1.44,15.6,10.833333333333334,14.16,2.165767565287524e-13
2,65,mature upper,18,85,4.722222222222222,67,1.53,15.399999999999999,10.065359477124183,13.87,1.4852008511923032e-13
2,66,mature upper,17,85,5.0,68,1.47,15.799999999999999,10.74829931972789,14.329999999999998,2.3822610550894296e-13
2,67,mature upper,17,85,5.0,68,1.45,16.2,11.172413793103448,14.75,2.38448150113868e-13
2,68,mature upper,17,85,5.0,68,1.47,15.399999999999999,10.476190476190476,13.929999999999998,2.2601365223806624e-13
2,69,mature upper,16,85,5.3125,69,1.43,16.8,11.74825174825175,15.370000000000001,2.174371793728369e-13
2,70,mature upper,17,85,5.0,68,1.43,15.5,10.83916083916084,14.07,2.512434704726729e-13
2,71,mature upper,19,85,4.473684210526316,66,1.53,15.2,9.934640522875817,13.67,1.8951507030351422e-13
2,72,mature upper,18,85,4.722222222222222,67,1.52,16.3,10.723684210526317,14.780000000000001,1.2573275753879898e-13
2,73,mature upper,18,85,4.722222222222222,67,1.52,15.5,10.197368421052632,13.98,2.0913826226376386e-13
2,74,mature upper,17,85,5.0,68,1.42,15.2,10.704225352112676,13.78,1.3128387266192476e-13
2,75,mature upper,17,85,5.0,68,1.4,16.4,11.714285714285714,14.999999999999998,1.3647416530204737e-13
2,76,mature upper,17,85,5.0,68,1.47,15.299999999999999,10.408163265306122,13.829999999999998,1.9675927553919337e-13
2,77,mature upper,19,85,4.473684210526316,66,1.5599999999999998,15.799999999999999,10.128205128205128,14.239999999999998,2.379763053284023e-13
2,78,mature upper,18,85,4.722222222222222,67,1.47,16.2,11.020408163265305,14.729999999999999,1.8726686867864828e-13
2,79,mature upper,18,85,4.722222222222222,67,1.49,15.899999999999999,10.671140939597315,14.409999999999998,1.580957587066223e-13
2,80,mature upper,18,85,4.722222222222222,67,1.54,16.2,10.519480519480519,14.66,1.0785816684233396e-13
2,81,mature upper,17,85,5.0,68,1.45,16.099999999999998,11.103448275862068,14.649999999999999,1.9523271888033378e-13
2,82,mature upper,18,85,4.722222222222222,67,1.5,14.899999999999999,9.933333333333332,13.399999999999999,1.919020498064583e-13
2,83,mature upper,17,85,5.0,68,1.47,16.2,11.020408163265305,14.729999999999999,2.833566714599556e-13
2,84,mature upper,18,85,4.722222222222222,67,1.52,15.299999999999999,10.065789473684209,13.78,1.8060553053089734e-13
2,85,mature upper,19,85,4.473684210526316,66,1.51,15.2,10.066225165562914,13.69,2.3483992528383624e-13
2,86,mature upper,18,85,4.722222222222222,67,1.54,16.099999999999998,10.454545454545453,14.559999999999999,1.2831402607105247e-13
2,87,mature upper,18,85,4.722222222222222,67,1.52,16.4,10.789473684210526,14.879999999999999,1.398603455271541e-13
2,88,mature upper,17,85,5.0,68,1.45,14.799999999999999,10.206896551724137,13.35,1.6447954109821694e-13
3,0,mature lower,18,85,4.722222222222222,67,1.53,15.6,10.196078431372548,14.07,1.0111356196773613e-13
3,1,mature lower,19,85,4.473684210526316,66,1.54,16.5,10.714285714285714,14.96,1.7946755193065655e-13
3,2,mature lower,18,85,4.722222222222222,67,1.52,16.5,10.855263157894736,14.98,1.199873533863638e-13
3,3,mature lower,19,85,4.473684210526316,66,1.5499999999999998,15.5,10.000000000000002,13.95,1.894873147278986e-13
3,4,mature lower,17,85,5.0,68,1.47,16.7,11.360544217687075,15.229999999999999,1.1592116155867416e-13
3,5,mature lower,18,85,4.722222222222222,67,1.47,16.099999999999998,10.95238095238095,14.629999999999997,1.3973544543688377e-13
3,6,mature lower,18,85,4.722222222222222,67,1.52,16.099999999999998,10.592105263157894,14.579999999999998,1.9408086249228518e-13
3,7,mature lower,17,85,5.0,68,1.45,16.3,11.24137931034483,14.850000000000001,2.383648833870211e-13
3,8,mature lower,19,85,4.473684210526316,66,1.5599999999999998,16.5,10.576923076923078,14.94,1.1218803663837207e-13
3,9,mature lower,17,85,5.0,68,1.49,16.2,10.872483221476509,14.709999999999999,1.374594882364022e-13
3,10,mature lower,18,85,4.722222222222222,67,1.53,16.599999999999998,10.849673202614378,15.069999999999999,1.4656331703832848e-13
3,11,mature lower,18,85,4.722222222222222,67,1.52,16.5,10.855263157894736,14.98,1.5297485500553876e-13
3,12,mature lower,17,85,5.0,68,1.43,16.099999999999998,11.258741258741258,14.669999999999998,1.989103326494046e-13
3,13,mature lower,19,85,4.473684210526316,66,1.53,16.099999999999998,10.522875816993462,14.569999999999999,1.2781442570997115e-13
3,14,mature lower,17,85,5.0,68,1.47,16.4,11.156462585034014,14.929999999999998,1.7272294705605873e-13
3,15,mature lower,16,85,5.3125,69,1.4,17.099999999999998,12.214285714285714,15.699999999999998,2.335631688055173e-13
3,16,mature lower,17,85,5.0,68,1.45,16.5,11.379310344827587,15.05,1.6441015215917787e-13
3,17,mature lower,17,85,5.0,68,1.52,16.099999999999998,10.592105263157894,14.579999999999998,1.8214596497756474e-13
3,18,mature lower,18,85,4.722222222222222,67,1.49,16.2,10.872483221476509,14.709999999999999,1.9020895969390494e-13
3,19,mature lower,19,85,4.473684210526316,66,1.51,16.3,10.794701986754967,14.790000000000001,1.8640644583456378e-13
3,20,mature lower,18,85,4.722222222222222,67,1.51,17.0,11.258278145695364,15.49,1.4056811270535263e-13
3,21,mature lower,17,85,5.0,68,1.47,16.099999999999998,10.95238095238095,14.629999999999997,1.8118839761882555e-13
3,22,mature lower,18,85,4.722222222222222,67,1.53,16.599999999999998,10.849673202614378,15.069999999999999,1.3873624471472112e-13
3,23,mature lower,17,85,5.0,68,1.45,17.0,11.724137931034484,15.55,1.6688039838896884e-13
3,24,mature lower,17,85,5.0,68,1.43,16.0,11.18881118881119,14.57,1.5437651157412802e-13
3,25,mature lower,17,85,5.0,68,1.45,17.3,11.931034482758621,15.850000000000001,2.0593249328015872e-13
3,26,mature lower,17,85,5.0,68,1.47,16.099999999999998,10.95238095238095,14.629999999999997,2.1116441928370477e-13
3,27,mature lower,18,85,4.722222222222222,67,1.52,16.5,10.855263157894736,14.98,1.67990621413594e-13
3,28,mature lower,18,85,4.722222222222222,67,1.47,16.8,11.428571428571429,15.33,9.710288129127775e-14
3,29,mature lower,17,85,5.0,68,1.47,15.399999999999999,10.476190476190476,13.929999999999998,1.5845658118962547e-13
3,30,mature lower,18,85,4.722222222222222,67,1.47,17.5,11.904761904761905,16.03,1.7059964552146312e-13
3,31,mature lower,18,85,4.722222222222222,67,1.54,16.5,10.714285714285714,14.96,1.7809365093768292e-13
3,32,mature lower,16,85,5.3125,69,1.38,16.0,11.594202898550726,14.620000000000001,1.9441392939967272e-13
3,33,mature lower,17,85,5.0,68,1.45,17.0,11.724137931034484,15.55,1.3414269695033454e-13
3,34,mature lower,18,85,4.722222222222222,67,1.52,16.3,10.723684210526317,14.780000000000001,1.6832368832098155e-13
3,35,mature lower,18,85,4.722222222222222,67,1.5599999999999998,15.799999999999999,10.128205128205128,14.239999999999998,1.6889267762110194e-13
3,36,mature lower,17,85,5.0,68,1.45,16.9,11.655172413793103,15.45,2.3496482537410657e-13
3,37,mature lower,17,85,5.0,68,1.52,16.2,10.657894736842104,14.68,1.9186041644303486e-13
3,38,mature lower,19,85,4.473684210526316,66,1.5599999999999998,15.799999999999999,10.128205128205128,14.239999999999998,1.771083280033281e-13
3,39,mature lower,19,85,4.473684210526316,66,1.66,16.4,9.879518072289157,14.739999999999998,1.3504475315784248e-13
3,40,mature lower,19,85,4.473684210526316,66,1.7,16.099999999999998,9.470588235294116,14.399999999999999,1.6754653220374394e-13
3,41,mature lower,17,85,5.0,68,1.49,16.099999999999998,10.805369127516776,14.609999999999998,1.7363888105137448e-13
3,42,second lower,16,85,5.3125,69,1.44,16.599999999999998,11.527777777777777,15.159999999999998,4.518607710224387e-14
3,43,first lower,98,85,0.8673469387755102,-13,8.92,17.0,1.905829596412556,8.08,2.0117241206207837e-13
3,44,center seed,119,97,0.8151260504201681,-22,10.299999999999999,18.099999999999998,1.7572815533980581,7.799999999999999,4.3048897779840445e-14
3,45,first upper,98,85,0.8673469387755102,-13,8.879999999999999,16.5,1.8581081081081083,7.620000000000001,1.5787371410169726e-13
3,46,second upper,16,85,5.3125,69,1.44,15.799999999999999,10.972222222222221,14.36,1.694200335577989e-13
3,47,mature upper,17,85,5.0,68,1.49,16.099999999999998,10.805369127516776,14.609999999999998,1.3082590566426688e-13
3,48,mature upper,19,85,4.473684210526316,66,1.7,16.099999999999998,9.470588235294116,14.399999999999999,2.0818069490502467e-13
3,49,mature upper,19,85,4.473684210526316,66,1.66,16.9,10.180722891566266,15.239999999999998,1.6432688543233098e-13
3,50,mature upper,19,85,4.473684210526316,66,1.5599999999999998,15.899999999999999,10.192307692307692,14.339999999999998,1.504352198367087e-13
3,51,mature upper,17,85,5.0,68,1.52,16.4,10.789473684210526,14.879999999999999,1.987993103469421e-13
3,52,mature upper,17,85,5.0,68,1.45,16.099999999999998,11.103448275862068,14.649999999999999,2.0020096691553135e-13
3,53,mature upper,18,85,4.722222222222222,67,1.5599999999999998,16.3,10.44871794871795,14.74,1.4328815911568427e-13
3,54,mature upper,18,85,4.722222222222222,67,1.52,15.899999999999999,10.460526315789473,14.379999999999999,1.992850329202156e-13
3,55,mature upper,17,85,5.0,68,1.45,16.599999999999998,11.448275862068964,15.149999999999999,2.2278012767884547e-13
3,56,mature upper,16,85,5.3125,69,1.38,15.299999999999999,11.08695652173913,13.919999999999998,1.4244161405940758e-13
3,57,mature upper,18,85,4.722222222222222,67,1.54,16.4,10.649350649350648,14.86,1.7050250100680842e-13
3,58,mature upper,18,85,4.722222222222222,67,1.47,16.0,10.884353741496598,14.53,1.7505441540777156e-13
3,59,mature upper,17,85,5.0,68,1.47,16.0,10.884353741496598,14.53,1.986050213176327e-13
3,60,mature upper,18,85,4.722222222222222,67,1.47,16.0,10.884353741496598,14.53,2.504524365676275e-13
3,61,mature upper,18,85,4.722222222222222,67,1.52,16.5,10.855263157894736,14.98,1.4535594949904862e-13
3,62,mature upper,17,85,5.0,68,1.47,15.299999999999999,10.408163265306122,13.829999999999998,1.7906509608422994e-13
3,63,mature upper,17,85,5.0,68,1.45,16.599999999999998,11.448275862068964,15.149999999999999,1.7214007996813052e-13
3,64,mature upper,17,85,5.0,68,1.42,15.899999999999999,11.197183098591548,14.479999999999999,2.050443148604586e-13
3,65,mature upper,17,85,5.0,68,1.45,16.099999999999998,11.103448275862068,14.649999999999999,1.5210055437364645e-13
3,66,mature upper,18,85,4.722222222222222,67,1.53,16.0,10.457516339869281,14.47,2.0038137815703294e-13
3,67,mature upper,17,85,5.0,68,1.47,16.599999999999998,11.29251700680272,15.129999999999997,1.9356738434339604e-13
3,68,mature upper,18,85,4.722222222222222,67,1.51,15.799999999999999,10.463576158940397,14.29,1.7841284005726266e-13
3,69,mature upper,19,85,4.473684210526316,66,1.51,16.5,10.927152317880795,14.99,2.3848978347729144e-13
3,70,mature upper,18,85,4.722222222222222,67,1.49,15.899999999999999,10.671140939597315,14.409999999999998,1.0448586440503504e-13
3,71,mature upper,17,85,5.0,68,1.52,16.0,10.526315789473685,14.48,1.8859913630819847e-13
3,72,mature upper,18,85,4.722222222222222,67,1.5,15.799999999999999,10.533333333333333,14.299999999999999,1.890987366692798e-13
3,73,mature upper,17,85,5.0,68,1.45,16.8,11.586206896551724,15.350000000000001,2.020744682695863e-13
3,74,mature upper,18,85,4.722222222222222,67,1.49,15.399999999999999,10.335570469798657,13.909999999999998,1.6579793093995931e-13
3,75,mature upper,17,85,5.0,68,1.45,16.5,11.379310344827587,15.05,1.383199110804867e-13
3,76,mature upper,16,85,5.3125,69,1.38,16.099999999999998,11.666666666666666,14.719999999999999,2.0089485630592208e-13
3,77,mature upper,18,85,4.722222222222222,67,1.49,16.099999999999998,10.805369127516776,14.609999999999998,1.5143442055887135e-13
3,78,mature upper,18,85,4.722222222222222,67,1.5599999999999998,16.099999999999998,10.320512820512821,14.539999999999997,1.6829593274536592e-13
3,79,mature upper,18,85,4.722222222222222,67,1.52,16.599999999999998,10.921052631578945,15.079999999999998,1.4710455076283324e-13
3,80,mature upper,18,85,4.722222222222222,67,1.52,15.7,10.328947368421051,14.18,9.356404540028507e-14
3,81,mature upper,17,85,5.0,68,1.45,16.5,11.379310344827587,15.05,2.7258750812109156e-13
3,82,mature upper,17,85,5.0,68,1.52,15.799999999999999,10.394736842105262,14.28,1.176003738834197e-13
3,83,mature upper,17,85,5.0,68,1.45,16.099999999999998,11.103448275862068,14.649999999999999,2.0294876890147862e-13
3,84,mature upper,17,85,5.0,68,1.47,15.899999999999999,10.816326530612244,14.429999999999998,1.7379153671726044e-13
3,85,mature upper,18,85,4.722222222222222,67,1.47,16.8,11.428571428571429,15.33,2.1227464230832993e-13
3,86,mature upper,17,85,5.0,68,1.45,15.299999999999999,10.551724137931034,13.85,2.4878710203068977e-13
3,87,mature upper,18,85,4.722222222222222,67,1.54,16.7,10.844155844155843,15.16,1.576239139211566e-13
3,88,mature upper,18,85,4.722222222222222,67,1.5,15.7,10.466666666666667,14.2,1.0225154056797692e-13
4,0,mature lower,17,85,5.0,68,1.47,16.8,11.428571428571429,15.33,1.6177337247569312e-13
4,1,mature lower,18,85,4.722222222222222,67,1.5899999999999999,15.5,9.748427672955975,13.91,1.9469148515582901e-13
4,2,mature lower,18,85,4.722222222222222,67,1.49,16.5,11.073825503355705,15.01,1.6388279622248092e-13
4,3,mature lower,16,85,5.3125,69,1.4,16.599999999999998,11.857142857142856,15.199999999999998,1.3226919559627959e-13
4,4,mature lower,17,85,5.0,68,1.44,16.099999999999998,11.180555555555555,14.659999999999998,1.7726098366921406e-13
4,5,mature lower,18,85,4.722222222222222,67,1.52,16.599999999999998,10.921052631578945,15.079999999999998,8.112954752448331e-14
4,6,mature lower,18,85,4.722222222222222,67,1.52,16.4,10.789473684210526,14.879999999999999,1.3300471835009375e-13
4,7,mature lower,18,85,4.722222222222222,67,1.49,17.0,11.409395973154362,15.51,2.1674328998244619e-13
4,8,mature lower,16,85,5.3125,69,1.41,16.3,11.560283687943263,14.89,1.6536771951791707e-13
4,9,mature lower,18,85,4.722222222222222,67,1.51,16.099999999999998,10.662251655629138,14.589999999999998,1.2016776462786538e-13
4,10,mature lower,17,85,5.0,68,1.49,16.7,11.208053691275168,15.209999999999999,1.360300760921973e-13
4,11,mature lower,18,85,4.722222222222222,67,1.52,16.3,10.723684210526317,14.780000000000001,2.1278812045721907e-13
4,12,mature lower,17,85,5.0,68,1.47,16.3,11.088435374149661,14.83,1.6210643938308067e-13
4,13,mature lower,16,85,5.3125,69,1.4,15.899999999999999,11.357142857142858,14.499999999999998,1.0325074129013956e-13
4,14,mature lower,17,85,5.0,68,1.47,16.599999999999998,11.29251700680272,15.129999999999997,1.1603218386113667e-13
4,15,mature lower,18,85,4.722222222222222,67,1.54,17.0,11.03896103896104,15.46,1.0902390101819037e-13
4,16,mature lower,18,85,4.722222222222222,67,1.54,16.0,10.38961038961039,14.46,1.534883331544279e-13
4,17,mature lower,16,85,5.3125,69,1.42,16.3,11.47887323943662,14.88,1.4145629112505276e-13
4,18,mature lower,17,85,5.0,68,1.45,16.4,11.310344827586206,14.95,2.1067869671043127e-13
4,19,mature lower,17,85,5.0,68,1.42,16.4,11.549295774647886,14.979999999999999,1.650068970349139e-13
4,20,mature lower,18,85,4.722222222222222,67,1.52,15.799999999999999,10.394736842105262,14.28,9.584000260076664e-14
4,21,mature lower,18,85,4.722222222222222,67,1.47,15.899999999999999,10.816326530612244,14.429999999999998,1.917910275039958e-13
4,22,mature lower,16,85,5.3125,69,1.4,17.3,12.357142857142858,15.9,1.5525081220602033e-13
4,23,mature lower,17,85,5.0,68,1.49,16.3,10.939597315436242,14.81,1.9481638524609934e-13
4,24,mature lower,17,85,5.0,68,1.49,15.399999999999999,10.335570469798657,13.909999999999998,1.6786572132332367e-13
4,25,mature lower,18,85,4.722222222222222,67,1.52,15.899999999999999,10.460526315789473,14.379999999999999,1.7850998457191736e-13
4,26,mature lower,17,85,5.0,68,1.45,16.3,11.24137931034483,14.850000000000001,1.6515955270079985e-13
4,27,mature lower,16,85,5.3125,69,1.4,16.099999999999998,11.5,14.699999999999998,1.744299149564199e-13
4,28,mature lower,17,85,5.0,68,1.49,16.2,10.872483221476509,14.709999999999999,1.1526890553170688e-13
4,29,mature lower,17,85,5.0,68,1.45,17.099999999999998,11.793103448275861,15.649999999999999,1.0355605262191148e-13
4,30,mature lower,18,85,4.722222222222222,67,1.5599999999999998,15.899999999999999,10.192307692307692,14.339999999999998,1.3299084056228594e-13
4,31,mature lower,18,85,4.722222222222222,67,1.51,15.899999999999999,10.52980132450331,14.389999999999999,2.2985779946083085e-13
4,32,mature lower,17,85,5.0,68,1.45,17.099999999999998,11.793103448275861,15.649999999999999,1.281474926173587e-13
4,33,mature lower,17,85,5.0,68,1.47,16.4,11.156462585034014,14.929999999999998,1.434269369937624e-13
4,34,mature lower,17,85,5.0,68,1.54,16.4,10.649350649350648,14.86,1.3405943022348765e-13
4,35,mature lower,17,85,5.0,68,1.45,16.099999999999998,11.103448275862068,14.649999999999999,2.0594637106796654e-13
4,36,mature lower,17,85,5.0,68,1.45,16.099999999999998,11.103448275862068,14.649999999999999,1.7186252421197423e-13
4,37,mature lower,17,85,5.0,68,1.49,16.5,11.073825503355705,15.01,1.697253448895708e-13
4,38,mature lower,18,85,4.722222222222222,67,1.6099999999999999,17.2,10.683229813664596,15.59,1.6989187834326458e-13
4,39,mature lower,20,85,4.25,65,1.65,16.599999999999998,10.06060606060606,14.949999999999998,1.837280327876556e-13
4,40,mature lower,19,85,4.473684210526316,66,1.5599999999999998,16.5,10.576923076923078,14.94,2.1055379662016094e-13
4,41,mature lower,17,85,5.0,68,1.44,17.099999999999998,11.874999999999998,15.659999999999998,8.31279489688086e-14
4,42,second lower,15,85,5.666666666666667,70,1.4,16.3,11.642857142857144,14.9,1.956351747267604e-13
4,43,first lower,95,85,0.8947368421052632,-10,8.73,16.0,1.8327605956471935,7.27,6.439293542825908e-14
4,44,center seed,119,97,0.8151260504201681,-22,10.299999999999999,18.9,1.8349514563106797,8.6,5.676015213396113e-14
4,45,first upper,95,85,0.8947368421052632,-10,8.69,16.2,1.8642117376294591,7.51,1.21541665620839e-13
4,46,second upper,15,85,5.666666666666667,70,1.4,16.3,11.642857142857144,14.9,1.2513601266306296e-13
4,47,mature upper,17,85,5.0,68,1.44,16.4,11.388888888888888,14.959999999999999,1.2918832670294478e-13
4,48,mature upper,19,85,4.473684210526316,66,1.5599999999999998,15.399999999999999,9.871794871794872,13.839999999999998,2.0403123635048814e-13
4,49,mature upper,20,85,4.25,65,1.65,16.4,9.93939393939394,14.749999999999998,1.4517553825754703e-13
4,50,mature upper,18,85,4.722222222222222,67,1.6099999999999999,16.7,10.372670807453417,15.09,1.580124919797754e-13
4,51,mature upper,17,85,5.0,68,1.5,15.899999999999999,10.6,14.399999999999999,1.1926570842035744e-13
4,52,mature upper,17,85,5.0,68,1.45,16.5,11.379310344827587,15.05,1.2313761121873767e-13
4,53,mature upper,17,85,5.0,68,1.45,15.899999999999999,10.96551724137931,14.45,1.2408130078966906e-13
4,54,mature upper,17,85,5.0,68,1.54,16.099999999999998,10.454545454545453,14.559999999999999,1.6993351170668802e-13
4,55,mature upper,17,85,5.0,68,1.47,16.5,11.224489795918368,15.03,1.6728285423539546e-13
4,56,mature upper,17,85,5.0,68,1.45,16.599999999999998,11.448275862068964,15.149999999999999,1.6921186674068167e-13
4,57,mature upper,18,85,4.722222222222222,67,1.51,16.099999999999998,10.662251655629138,14.589999999999998,1.446759378964657e-13
4,58,mature upper,18,85,4.722222222222222,67,1.5599999999999998,16.3,10.44871794871795,14.74,1.7409684804903236e-13
4,59,mature upper,17,85,5.0,68,1.45,16.5,11.379310344827587,15.05,1.3475331961387838e-13
4,60,mature upper,17,85,5.0,68,1.5,16.099999999999998,10.733333333333333,14.599999999999998,1.366962099069724e-13
4,61,mature upper,16,85,5.3125,69,1.4,16.5,11.785714285714286,15.1,1.8568480086855743e-13
4,62,mature upper,17,85,5.0,68,1.45,17.2,11.862068965517242,15.75,1.4038770146385104e-13
4,63,mature upper,18,85,4.722222222222222,67,1.52,15.399999999999999,10.13157894736842,13.879999999999999,1.6302237337839642e-13
4,64,mature upper,17,85,5.0,68,1.49,16.5,11.073825503355705,15.01,1.0140499551170024e-13
4,65,mature upper,17,85,5.0,68,1.49,16.4,11.006711409395972,14.909999999999998,1.271066585317726e-13
4,66,mature upper,16,85,5.3125,69,1.41,16.099999999999998,11.418439716312056,14.689999999999998,1.690453332869879e-13
4,67,mature upper,18,85,4.722222222222222,67,1.47,16.599999999999998,11.29251700680272,15.129999999999997,1.6575629757653587e-13
4,68,mature upper,18,85,4.722222222222222,67,1.52,16.4,10.789473684210526,14.879999999999999,1.514899317101026e-13
4,69,mature upper,17,85,5.0,68,1.43,16.4,11.468531468531468,14.969999999999999,1.5586143486956416e-13
4,70,mature upper,17,85,5.0,68,1.45,16.099999999999998,11.103448275862068,14.649999999999999,1.9478862967048372e-13
4,71,mature upper,16,85,5.3125,69,1.43,15.6,10.90909090909091,14.17,1.8005041901858476e-13
4,72,mature upper,18,85,4.722222222222222,67,1.54,16.5,10.714285714285714,14.96,1.955380302121057e-13
4,73,mature upper,18,85,4.722222222222222,67,1.54,16.099999999999998,10.454545454545453,14.559999999999999,8.769374115757955e-14
4,74,mature upper,17,85,5.0,68,1.47,16.4,11.156462585034014,14.929999999999998,1.1607381722456012e-13
4,75,mature upper,16,85,5.3125,69,1.4,16.599999999999998,11.857142857142856,15.199999999999998,1.601219157265632e-13
4,76,mature upper,17,85,5.0,68,1.46,16.4,11.232876712328766,14.939999999999998,1.9136081608195354e-13
4,77,mature upper,18,85,4.722222222222222,67,1.52,15.899999999999999,10.460526315789473,14.379999999999999,1.0969003483296547e-13
4,78,mature upper,17,85,5.0,68,1.49,16.599999999999998,11.140939597315436,15.109999999999998,1.3791745523406007e-13
4,79,mature upper,18,85,4.722222222222222,67,1.51,16.7,11.059602649006623,15.19,1.8818280267396403e-13
4,80,mature upper,16,85,5.3125,69,1.4,15.5,11.071428571428573,14.1,1.456335052552049e-13
4,81,mature upper,18,85,4.722222222222222,67,1.49,16.2,10.872483221476509,14.709999999999999,1.8461621120735572e-13
4,82,mature upper,18,85,4.722222222222222,67,1.52,17.2,11.31578947368421,15.68,1.9066692669156282e-13
4,83,mature upper,19,85,4.473684210526316,66,1.5599999999999998,15.6,10.0,14.04,1.5060175329040248e-13
4,84,mature upper,17,85,5.0,68,1.45,16.599999999999998,11.448275862068964,15.149999999999999,1.672134652963564e-13
4,85,mature upper,17,85,5.0,68,1.47,16.599999999999998,11.29251700680272,15.129999999999997,1.8826606940081092e-13
4,86,mature upper,18,85,4.722222222222222,67,1.49,16.9,11.34228187919463,15.409999999999998,1.7390255901972296e-13
4,87,mature upper,18,85,4.722222222222222,67,1.54,15.7,10.194805194805195,14.16,1.3444800828210646e-13
4,88,mature upper,18,85,4.722222222222222,67,1.5,16.599999999999998,11.066666666666665,15.099999999999998,7.666089985036706e-14
5,0,mature lower,18,85,4.722222222222222,67,1.52,16.0,10.526315789473685,14.48,9.041378756791119e-14
5,1,mature lower,17,85,5.0,68,1.51,16.099999999999998,10.662251655629138,14.589999999999998,1.5988599333383036e-13
5,2,mature lower,18,85,4.722222222222222,67,1.54,17.9,11.623376623376622,16.36,1.5769330286019567e-13
5,3,mature lower,17,85,5.0,68,1.43,16.4,11.468531468531468,14.969999999999999,1.7504053761996374e-13
5,4,mature lower,18,85,4.722222222222222,67,1.47,16.5,11.224489795918368,15.03,1.5995538227286943e-13
5,5,mature lower,18,85,4.722222222222222,67,1.54,17.0,11.03896103896104,15.46,1.2503886814840826e-13
5,6,mature lower,17,85,5.0,68,1.49,16.2,10.872483221476509,14.709999999999999,1.2148615446960775e-13
5,7,mature lower,18,85,4.722222222222222,67,1.51,16.8,11.125827814569536,15.290000000000001,1.3225531780847177e-13
5,8,mature lower,17,85,5.0,68,1.45,17.2,11.862068965517242,15.75,9.225953334635051e-14
5,9,mature lower,18,85,4.722222222222222,67,1.51,16.3,10.794701986754967,14.790000000000001,7.78543896018391e-14
5,10,mature lower,18,85,4.722222222222222,67,1.5799999999999998,16.2,10.253164556962027,14.62,1.3243572904997336e-13
5,11,mature lower,17,85,5.0,68,1.42,16.8,11.830985915492958,15.38,1.475486399726833e-13
5,12,mature lower,16,85,5.3125,69,1.4,16.8,12.000000000000002,15.4,1.429412144204889e-13
5,13,mature lower,16,85,5.3125,69,1.4,16.5,11.785714285714286,15.1,9.948986079422184e-14
5,14,mature lower,17,85,5.0,68,1.49,16.9,11.34228187919463,15.409999999999998,1.4624412791874875e-13
5,15,mature lower,18,85,4.722222222222222,67,1.49,17.599999999999998,11.81208053691275,16.11,6.061817714453355e-14
5,16,mature lower,18,85,4.722222222222222,67,1.51,17.599999999999998,11.655629139072847,16.089999999999996,1.5612511283791264e-13
5,17,mature lower,18,85,4.722222222222222,67,1.51,17.0,11.258278145695364,15.49,2.1307955400118317e-13
5,18,mature lower,18,85,4.722222222222222,67,1.5599999999999998,17.4,11.153846153846153,15.839999999999998,1.5519530105478907e-13
5,19,mature lower,17,85,5.0,68,1.43,17.0,11.888111888111888,15.57,1.1650402864660236e-13
5,20,mature lower,17,85,5.0,68,1.42,16.8,11.830985915492958,15.38,2.450539771103877e-13
5,21,mature lower,18,85,4.722222222222222,67,1.51,17.099999999999998,11.324503311258276,15.589999999999998,1.731670362659088e-13
5,22,mature lower,17,85,5.0,68,1.45,16.9,11.655172413793103,15.45,8.158751452214119e-14
5,23,mature lower,18,85,4.722222222222222,67,1.47,16.8,11.428571428571429,15.33,1.3512801988468937e-13
5,24,mature lower,16,85,5.3125,69,1.38,16.9,12.246376811594203,15.52,1.976613317467013e-13
5,25,mature lower,17,85,5.0,68,1.45,17.0,11.724137931034484,15.55,1.882521916130031e-13
5,26,mature lower,18,85,4.722222222222222,67,1.51,16.599999999999998,10.993377483443707,15.089999999999998,1.5472345626932338e-13
5,27,mature lower,16,85,5.3125,69,1.42,17.3,12.183098591549298,15.88,2.173261570703744e-13
5,28,mature lower,16,85,5.3125,69,1.47,16.7,11.360544217687075,15.229999999999999,1.681849104429034e-13
5,29,mature lower,17,85,5.0,68,1.42,16.5,11.619718309859156,15.08,1.915967384746864e-13
5,30,mature lower,17,85,5.0,68,1.45,17.0,11.724137931034484,15.55,1.639660629493278e-13
5,31,mature lower,17,85,5.0,68,1.5,16.7,11.133333333333333,15.2,1.3972156764907595e-13
5,32,mature lower,17,85,5.0,68,1.42,16.8,11.830985915492958,15.38,9.363343433932414e-14
